city,neighborhood,neighborhood_is_generic,property_type,surface_m2,bedrooms,bathrooms,floor,price_dh,floor_known,surface_known,rooms_info_known,floor_appartement
El-jadida,ksar_el_kebir,False,Maison,133.0,3.0,2.0,unknown,1000000.0,0,1,1,unknown
El-jadida,autre_secteur,True,Maison,60.0,2.0,2.0,unknown,320000.0,0,1,1,unknown
El-jadida,berkane,False,Maison,140.0,3.0,2.0,unknown,1450000.0,0,1,1,unknown
El-jadida,larache,False,Maison,140.0,6.0,3.0,unknown,700000.0,0,1,1,unknown
Khemisset,khemisset,False,Maison,110.0,5.0,3.0,unknown,1900000.0,0,1,1,unknown
El-jadida,errachidia,False,Maison,128.0,4.0,2.0,unknown,700000.0,0,1,1,unknown
El-jadida,maihta,False,Maison,360.0,5.0,4.0,unknown,1350000.0,0,1,1,unknown
El-jadida,souk_sebt_ouled_nemma,False,Maison,117.0,6.0,4.0,unknown,620000.0,0,1,1,unknown
El-jadida,deroua,False,Maison,120.0,9.0,4.0,unknown,2500000.0,0,1,1,unknown
Laayoune,laâyoune,False,Maison,107.0,2.0,1.0,unknown,520000.0,0,1,1,unknown
Laayoune,laâyoune,False,Maison,84.0,3.0,1.0,unknown,810000.0,0,1,1,unknown
Laayoune,laâyoune,False,Maison,100.0,2.0,1.0,unknown,380000.0,0,1,1,unknown
Laayoune,laâyoune,False,Maison,100.0,8.0,4.0,unknown,330000.0,0,1,1,unknown
Laayoune,laâyoune,False,Maison,100.0,2.0,1.0,unknown,330000.0,0,1,1,unknown
Laayoune,laâyoune,False,Maison,84.0,2.0,1.0,unknown,600000.0,0,1,1,unknown
Laayoune,laâyoune,False,Maison,45.0,2.0,1.0,unknown,150000.0,0,1,1,unknown
Laayoune,laâyoune,False,Maison,61.0,3.0,1.0,unknown,290000.0,0,1,1,unknown
Laayoune,laâyoune,False,Maison,100.0,5.0,3.0,unknown,1100000.0,0,1,1,unknown
Laayoune,laâyoune,False,Maison,110.0,3.0,2.0,unknown,965000.0,0,1,1,unknown
Laayoune,laâyoune,False,Maison,120.0,3.0,1.0,unknown,1300000.0,0,1,1,unknown
Laayoune,laâyoune,False,Maison,300.0,3.0,2.0,unknown,680000.0,0,1,1,unknown
Laayoune,laâyoune,False,Maison,137.0,3.0,2.0,unknown,770000.0,0,1,1,unknown
Laayoune,laâyoune,False,Maison,60.0,6.0,4.0,unknown,830000.0,0,1,1,unknown
Laayoune,laâyoune,False,Maison,180.0,3.0,3.0,unknown,800000.0,0,1,1,unknown
Laayoune,laâyoune,False,Maison,60.0,3.0,2.0,unknown,600000.0,0,1,1,unknown
Laayoune,laâyoune,False,Maison,110.0,3.0,2.0,unknown,560000.0,0,1,1,unknown
Laayoune,laâyoune,False,Maison,258.0,8.0,4.0,unknown,1400000.0,0,1,1,unknown
Laayoune,laâyoune,False,Maison,84.0,3.0,2.0,unknown,580000.0,0,1,1,unknown
Laayoune,laâyoune,False,Maison,140.0,4.0,1.0,unknown,350000.0,0,1,1,unknown
Laayoune,laâyoune,False,Maison,84.0,3.0,2.0,unknown,590000.0,0,1,1,unknown
Laayoune,laâyoune,False,Maison,180.0,2.0,3.0,unknown,970000.0,0,1,1,unknown
Laayoune,laâyoune,False,Maison,100.0,3.0,1.0,unknown,750000.0,0,1,1,unknown
Laayoune,laâyoune,False,Maison,104.0,3.0,1.0,unknown,750000.0,0,1,1,unknown
Laayoune,laâyoune,False,Maison,113.0,5.0,2.0,unknown,1000000.0,0,1,1,unknown
Laayoune,laâyoune,False,Maison,100.0,6.0,3.0,unknown,1200000.0,0,1,1,unknown
Laayoune,laâyoune,False,Maison,122.0,2.0,1.0,unknown,650000.0,0,1,1,unknown
Laayoune,laâyoune,False,Maison,60.0,2.0,1.0,unknown,460000.0,0,1,1,unknown
Laayoune,laâyoune,False,Maison,110.0,4.0,2.0,unknown,940000.0,0,1,1,unknown
Laayoune,laâyoune,False,Maison,122.0,4.0,6.0,unknown,1600000.0,0,1,1,unknown
Laayoune,laâyoune,False,Maison,142.0,4.0,4.0,unknown,1200000.0,0,1,1,unknown
Laayoune,laâyoune,False,Maison,218.0,3.0,2.0,unknown,1200000.0,0,1,1,unknown
Laayoune,laâyoune,False,Maison,94.0,1.0,1.0,unknown,350000.0,0,1,1,unknown
Dakhla,dakhla,False,Maison,100.0,3.0,1.0,unknown,2500000.0,0,1,1,unknown
Dakhla,dakhla,False,Maison,99.0,4.0,2.0,unknown,3000000.0,0,1,1,unknown
Dakhla,al_kassam,False,Maison,90.0,6.0,3.0,unknown,1800000.0,0,1,1,unknown
Dakhla,dakhla,False,Maison,72.0,3.0,2.0,unknown,1350000.0,0,1,1,unknown
Dakhla,dakhla,False,Maison,350.0,8.0,4.0,unknown,1600000.0,0,1,1,unknown
Dakhla,dakhla,False,Maison,90.0,6.0,4.0,unknown,1600000.0,0,1,1,unknown
Dakhla,essalam,False,Maison,130.0,8.0,4.0,unknown,900000.0,0,1,1,unknown
Nador,al_aroui,False,Maison,135.0,3.0,2.0,unknown,800000.0,0,1,1,unknown
Nador,ouled_boutaib,False,Maison,160.0,6.0,5.0,unknown,2400000.0,0,1,1,unknown
Nador,laari_cheikh,False,Maison,80.0,6.0,3.0,unknown,1900000.0,0,1,1,unknown
Nador,autre_secteur,True,Maison,173.0,7.0,3.0,unknown,1600000.0,0,1,1,unknown
Nador,autre_secteur,True,Maison,200.0,3.0,2.0,unknown,1150000.0,0,1,1,unknown
Nador,autre_secteur,True,Maison,165.0,3.0,3.0,unknown,1705600.0,0,1,1,unknown
Nador,centre_ville,True,Maison,169.0,4.0,4.0,unknown,1800000.0,0,1,1,unknown
Nador,autre_secteur,True,Maison,80.0,3.0,1.0,unknown,760000.0,0,1,1,unknown
Nador,autre_secteur,True,Maison,100.0,4.0,2.0,unknown,150000.0,0,1,1,unknown
Nador,autre_secteur,True,Maison,103.0,6.0,4.0,unknown,2200000.0,0,1,1,unknown
Nador,autre_secteur,True,Maison,110.0,6.0,1.0,unknown,800000.0,0,1,1,unknown
Nador,autre_secteur,True,Maison,144.0,4.0,2.0,unknown,1500000.0,0,1,1,unknown
Nador,hay_el_idori,False,Maison,100.0,6.0,2.0,unknown,1500000.0,0,1,1,unknown
Nador,autre_secteur,True,Maison,326.0,5.0,3.0,unknown,1250000.0,0,1,1,unknown
Nador,hay_el_idori,False,Maison,103.0,3.0,2.0,unknown,1300000.0,0,1,1,unknown
Nador,autre_secteur,True,Maison,150.0,7.0,5.0,unknown,1370000.0,0,1,1,unknown
Nador,hay_el_idori,False,Maison,350.0,4.0,4.0,unknown,4100000.0,0,1,1,unknown
Nador,ouled_lahcen,False,Maison,90.0,3.0,1.0,unknown,1100000.0,0,1,1,unknown
Nador,autre_secteur,True,Maison,127.0,3.0,2.0,unknown,1100000.0,0,1,1,unknown
Nador,ouled_boutaib,False,Maison,100.0,4.0,2.0,unknown,1350000.0,0,1,1,unknown
Nador,autre_secteur,True,Maison,230.0,7.0,3.0,unknown,770000.0,0,1,1,unknown
Nador,autre_secteur,True,Maison,148.0,3.0,2.0,unknown,750000.0,0,1,1,unknown
Nador,aarid,False,Maison,240.0,4.0,4.0,unknown,1650000.0,0,1,1,unknown
Nador,al_aroui,False,Maison,100.0,3.0,2.0,unknown,500000.0,0,1,1,unknown
Nador,ouled_boutaib,False,Maison,180.0,3.0,2.0,unknown,800000.0,0,1,1,unknown
Taza,taza,False,Maison,105.0,9.0,3.0,unknown,1110000.0,0,1,1,unknown
Taza,taza,False,Maison,176.0,4.0,1.0,unknown,680000.0,0,1,1,unknown
Taza,taza,False,Maison,80.0,2.0,1.0,unknown,270000.0,0,1,1,unknown
Taza,taza,False,Maison,86.0,4.0,2.0,unknown,750000.0,0,1,1,unknown
Taza,taza,False,Maison,112.0,3.0,1.0,unknown,400000.0,0,1,1,unknown
Taza,taza,False,Maison,160.0,14.0,8.0,unknown,1920000.0,0,1,1,unknown
Taza,taza,False,Maison,89.0,4.0,2.0,unknown,1200000.0,0,1,1,unknown
Taza,taza,False,Maison,150.0,1.0,0.0,unknown,1500000.0,0,1,1,unknown
Taza,taza,False,Maison,306.0,3.0,3.0,unknown,1600000.0,0,1,1,unknown
Taza,taza,False,Maison,47.0,3.0,2.0,unknown,400000.0,0,1,1,unknown
Taza,taza,False,Maison,151.0,6.0,4.0,unknown,520000.0,0,1,1,unknown
Taza,taza,False,Maison,260.0,4.0,4.0,unknown,2200000.0,0,1,1,unknown
Taza,taza,False,Maison,120.0,4.0,3.0,unknown,1300000.0,0,1,1,unknown
Settat,settat,False,Maison,57.0,3.0,3.0,unknown,940000.0,0,1,1,unknown
Settat,hay_salam,False,Maison,70.0,6.0,2.0,unknown,540000.0,0,1,1,unknown
Settat,tanmiya,False,Maison,85.0,2.0,1.0,unknown,570000.0,0,1,1,unknown
Settat,settat,False,Maison,72.0,2.0,0.0,unknown,820000.0,0,1,1,unknown
Settat,settat,False,Maison,250.0,3.0,3.0,unknown,1200000.0,0,1,1,unknown
Settat,hay_salam,False,Maison,120.0,3.0,1.0,unknown,900000.0,0,1,1,unknown
Settat,settat,False,Maison,117.0,10.0,3.0,unknown,540000.0,0,1,1,unknown
Settat,settat,False,Maison,100.0,2.0,1.0,unknown,340000.0,0,1,1,unknown
Settat,settat,False,Maison,150.0,2.0,2.0,unknown,920000.0,0,1,1,unknown
Settat,smaâla,False,Maison,40.0,4.0,2.0,unknown,450000.0,0,1,1,unknown
Settat,sidi_abdelkarim,False,Maison,64.0,2.0,1.0,unknown,230000.0,0,1,1,unknown
Khemisset,khemisset,False,Maison,92.0,2.0,4.0,unknown,1300000.0,0,1,1,unknown
Khemisset,khemisset,False,Maison,84.0,1.0,2.0,unknown,980000.0,0,1,1,unknown
Khemisset,khemisset,False,Maison,138.0,2.0,2.0,unknown,1500000.0,0,1,1,unknown
Khemisset,khemisset,False,Maison,101.0,2.0,3.0,unknown,1060000.0,0,1,1,unknown
Khemisset,khemisset,False,Maison,72.0,2.0,2.0,unknown,520000.0,0,1,1,unknown
Khemisset,khemisset,False,Maison,309.0,4.0,3.0,unknown,920000.0,0,1,1,unknown
Khemisset,khemisset,False,Maison,88.0,3.0,2.0,unknown,1050000.0,0,1,1,unknown
Khemisset,khemisset,False,Maison,400.0,4.0,2.0,unknown,1500000.0,0,1,1,unknown
Khemisset,khemisset,False,Maison,312.0,3.0,1.0,unknown,960000.0,0,1,1,unknown
Khemisset,khemisset,False,Maison,110.0,4.0,3.0,unknown,1200000.0,0,1,1,unknown
Khemisset,khemisset,False,Maison,74.0,4.0,2.0,unknown,600000.0,0,1,1,unknown
Khemisset,khemisset,False,Maison,72.0,4.0,3.0,unknown,900000.0,0,1,1,unknown
Khemisset,khemisset,False,Maison,279.0,3.0,2.0,unknown,1900000.0,0,1,1,unknown
Khemisset,khemisset,False,Maison,64.0,4.0,2.0,unknown,520000.0,0,1,1,unknown
Khemisset,khemisset,False,Maison,100.0,4.0,1.0,unknown,900000.0,0,1,1,unknown
Khemisset,khemisset,False,Maison,72.0,3.0,3.0,unknown,500000.0,0,1,1,unknown
Khemisset,khemisset,False,Maison,100.0,2.0,1.0,unknown,500000.0,0,1,1,unknown
Khemisset,khemisset,False,Maison,240.0,4.0,2.0,unknown,1000000.0,0,1,1,unknown
Khemisset,khemisset,False,Maison,113.0,2.0,1.0,unknown,850000.0,0,1,1,unknown
Khemisset,khemisset,False,Maison,312.0,3.0,1.0,unknown,1000000.0,0,1,1,unknown
Khemisset,khemisset,False,Maison,100.0,3.0,2.0,unknown,780000.0,0,1,1,unknown
Khemisset,khemisset,False,Maison,450.0,6.0,5.0,unknown,1400000.0,0,1,1,unknown
Khemisset,khemisset,False,Maison,98.0,4.0,4.0,unknown,1300000.0,0,1,1,unknown
Khemisset,khemisset,False,Maison,80.0,6.0,2.0,unknown,440000.0,0,1,1,unknown
Khemisset,khemisset,False,Maison,119.0,4.0,2.0,unknown,750000.0,0,1,1,unknown
Khemisset,khemisset,False,Maison,82.0,4.0,2.0,0.0,440000.0,1,1,1,unknown
Khemisset,khemisset,False,Maison,84.0,4.0,2.0,unknown,440000.0,0,1,1,unknown
Khemisset,khemisset,False,Maison,84.0,5.0,2.0,unknown,440000.0,0,1,1,unknown
Khemisset,khemisset,False,Maison,94.0,9.0,3.0,unknown,500000.0,0,1,1,unknown
Khemisset,khemisset,False,Maison,186.0,4.0,2.0,unknown,860000.0,0,1,1,unknown
Berrechid,berrechid,False,Maison,390.0,3.0,2.0,unknown,950000.0,0,1,1,unknown
Berrechid,berrechid,False,Maison,142.0,6.0,2.0,unknown,2300000.0,0,1,1,unknown
Berrechid,berrechid,False,Maison,67.0,2.0,0.0,unknown,430000.0,0,1,1,unknown
Berrechid,berrechid,False,Maison,327.0,5.0,3.0,unknown,2800000.0,0,1,1,unknown
Berrechid,berrechid,False,Maison,107.0,5.0,2.0,unknown,1600000.0,0,1,1,unknown
Berrechid,berrechid,False,Maison,65.0,2.0,1.0,unknown,280000.0,0,1,1,unknown
Berrechid,berrechid,False,Maison,80.0,3.0,2.0,unknown,360000.0,0,1,1,unknown
Berrechid,berrechid,False,Maison,109.0,2.0,1.0,unknown,1400000.0,0,1,1,unknown
Berrechid,berrechid,False,Maison,400.0,6.0,4.0,unknown,1900000.0,0,1,1,unknown
Berrechid,berrechid,False,Maison,240.0,3.0,2.0,unknown,430000.0,0,1,1,unknown
Berrechid,berrechid,False,Maison,83.0,4.0,2.0,unknown,1500000.0,0,1,1,unknown
Berrechid,berrechid,False,Maison,121.0,5.0,3.0,unknown,1700000.0,0,1,1,unknown
Berrechid,berrechid,False,Maison,126.0,4.0,2.0,unknown,1280000.0,0,1,1,unknown
Berrechid,berrechid,False,Maison,160.0,6.0,2.0,unknown,1500000.0,0,1,1,unknown
Berrechid,berrechid,False,Maison,100.0,4.0,4.0,unknown,1800000.0,0,1,1,unknown
Berrechid,berrechid,False,Maison,92.0,3.0,0.0,unknown,1100000.0,0,1,1,unknown
Berrechid,berrechid,False,Maison,300.0,5.0,3.0,unknown,1700000.0,0,1,1,unknown
Berrechid,berrechid,False,Maison,300.0,5.0,5.0,unknown,1700000.0,0,1,1,unknown
Berrechid,berrechid,False,Maison,390.0,5.0,2.0,unknown,1000000.0,0,1,1,unknown
Berrechid,berrechid,False,Maison,120.0,4.0,5.0,unknown,1800000.0,0,1,1,unknown
Berrechid,berrechid,False,Maison,83.0,10.0,5.0,unknown,2500000.0,0,1,1,unknown
Berrechid,berrechid,False,Maison,160.0,3.0,2.0,unknown,800000.0,0,1,1,unknown
Berrechid,deroua,False,Maison,107.0,6.0,4.0,unknown,230000.0,0,1,1,unknown
Berrechid,autre_secteur,True,Maison,300.0,3.0,3.0,unknown,2400000.0,0,1,1,unknown
Berrechid,autre_secteur,True,Maison,120.0,6.0,5.0,unknown,2950000.0,0,1,1,unknown
Berrechid,autre_secteur,True,Maison,150.0,8.0,4.0,unknown,3400000.0,0,1,1,unknown
Berrechid,deroua,False,Maison,88.0,5.0,4.0,unknown,1850000.0,0,1,1,unknown
Berrechid,deroua,False,Maison,120.0,1.0,0.0,unknown,2500000.0,0,1,1,unknown
Berrechid,oued_zem,False,Maison,70.0,2.0,1.0,unknown,750000.0,0,1,1,unknown
Berrechid,benslimane,False,Maison,205.0,6.0,2.0,unknown,2150000.0,0,1,1,unknown
Khouribga,khouribga,False,Maison,72.0,5.0,4.0,unknown,490000.0,0,1,1,unknown
Berrechid,bouznika,False,Maison,200.0,4.0,2.0,unknown,1500000.0,0,1,1,unknown
Khouribga,khouribga,False,Maison,65.0,5.0,3.0,unknown,500000.0,0,1,1,unknown
Berrechid,bouznika,False,Maison,100.0,2.0,2.0,unknown,695000.0,0,1,1,unknown
Berrechid,oued_zem,False,Maison,95.0,3.0,2.0,unknown,1550000.0,0,1,1,unknown
Berrechid,boulanouar,False,Maison,108.0,2.0,1.0,unknown,880000.0,0,1,1,unknown
Berrechid,hay_nejma,False,Maison,107.0,1.0,2.0,unknown,950000.0,0,1,1,unknown
Berrechid,ouazzane,False,Maison,114.0,4.0,2.0,unknown,1000000.0,0,1,1,unknown
Berrechid,bouznika,False,Maison,115.0,5.0,3.0,unknown,2600000.0,0,1,1,unknown
Berrechid,deroua,False,Maison,100.0,6.0,5.0,unknown,1500000.0,0,1,1,unknown
Berrechid,hay_farah,False,Maison,96.0,3.0,1.0,unknown,800000.0,0,1,1,unknown
Berrechid,oued_zem,False,Maison,70.0,2.0,1.0,unknown,700000.0,0,1,1,unknown
Berrechid,bouznika,False,Maison,54.0,2.0,1.0,unknown,550000.0,0,1,1,unknown
Berrechid,autre_secteur,True,Maison,120.0,6.0,4.0,unknown,2800000.0,0,1,1,unknown
Berrechid,oued_zem,False,Maison,214.0,6.0,3.0,unknown,2250000.0,0,1,1,unknown
Berrechid,deroua,False,Maison,136.0,4.0,4.0,unknown,2200000.0,0,1,1,unknown
Berrechid,boujniba,False,Maison,250.0,3.0,3.0,unknown,800000.0,0,1,1,unknown
Khouribga,khouribga,False,Maison,189.0,6.0,3.0,unknown,800000.0,0,1,1,unknown
Berrechid,deroua,False,Maison,100.0,6.0,4.0,unknown,1600000.0,0,1,1,unknown
Berrechid,deroua,False,Maison,65.0,2.0,1.0,unknown,340000.0,0,1,1,unknown
Berrechid,autre_secteur,True,Maison,280.0,4.0,2.0,unknown,2600000.0,0,1,1,unknown
Berrechid,deroua,False,Maison,100.0,6.0,4.0,unknown,160000.0,0,1,1,unknown
Berrechid,el_mansouria,False,Maison,400.0,3.0,3.0,unknown,1800000.0,0,1,1,unknown
Berrechid,el_mansouria,False,Maison,83.0,2.0,2.0,unknown,115000.0,0,1,1,unknown
Berrechid,al_kawtar,False,Maison,150.0,5.0,3.0,unknown,1600000.0,0,1,1,unknown
Berrechid,autre_secteur,True,Maison,90.0,5.0,3.0,unknown,2400000.0,0,1,1,unknown
Berrechid,autre_secteur,True,Maison,125.0,3.0,2.0,unknown,1300000.0,0,1,1,unknown
Berrechid,oued_zem,False,Maison,95.0,3.0,1.0,unknown,900000.0,0,1,1,unknown
Berrechid,deroua,False,Maison,192.0,4.0,2.0,unknown,1130000.0,0,1,1,unknown
Khouribga,khouribga,False,Maison,96.0,7.0,4.0,unknown,1400000.0,0,1,1,unknown
Berrechid,autre_secteur,True,Maison,120.0,3.0,2.0,unknown,2600000.0,0,1,1,unknown
Khouribga,khouribga,False,Maison,60.0,3.0,1.0,unknown,500000.0,0,1,1,unknown
Berrechid,deroua,False,Maison,120.0,6.0,3.0,unknown,1000000.0,0,1,1,unknown
Berrechid,plage_oued_cherrat,False,Maison,545.0,9.0,4.0,unknown,3900000.0,0,1,1,unknown
Berrechid,hay_al_mohammadi,False,Maison,120.0,4.0,2.0,unknown,1200000.0,0,1,1,unknown
Berrechid,deroua,False,Maison,120.0,7.0,1.0,unknown,500000.0,0,1,1,unknown
Berrechid,ben_ahmed,False,Maison,110.0,5.0,4.0,unknown,1200000.0,0,1,1,unknown
Khouribga,khouribga,False,Maison,75.0,3.0,2.0,unknown,900000.0,0,1,1,unknown
Berrechid,les_chenes,False,Maison,346.0,3.0,3.0,unknown,3200000.0,0,1,1,unknown
Berrechid,al_kawtar,False,Maison,288.0,6.0,4.0,unknown,1700000.0,0,1,1,unknown
Khouribga,khouribga,False,Maison,62.0,5.0,3.0,unknown,650000.0,0,1,1,unknown
Berrechid,autre_secteur,True,Maison,400.0,4.0,4.0,unknown,6600000.0,0,1,1,unknown
Berrechid,hay_farah,False,Maison,120.0,8.0,3.0,unknown,1200000.0,0,1,1,unknown
Berrechid,deroua,False,Maison,220.0,3.0,2.0,unknown,240000.0,0,1,1,unknown
Berrechid,oued_zem,False,Maison,102.0,2.0,1.0,unknown,750000.0,0,1,1,unknown
Khouribga,khouribga,False,Maison,69.0,3.0,2.0,unknown,750000.0,0,1,1,unknown
Berrechid,deroua,False,Maison,105.0,3.0,2.0,unknown,360000.0,0,1,1,unknown
Berrechid,lakhiaita,False,Maison,66.0,3.0,2.0,unknown,180000.0,0,1,1,unknown
Berrechid,deroua,False,Maison,65.0,2.0,1.0,unknown,580000.0,0,1,1,unknown
Berrechid,deroua,False,Maison,80.0,2.0,2.0,unknown,570000.0,0,1,1,unknown
Berrechid,autre_secteur,True,Maison,315.0,4.0,5.0,unknown,3950000.0,0,1,1,unknown
Berrechid,quartier_soufal,False,Maison,135.0,7.0,4.0,unknown,2200000.0,0,1,1,unknown
Khouribga,khouribga,False,Maison,80.0,4.0,2.0,unknown,730000.0,0,1,1,unknown
Khouribga,khouribga,False,Maison,100.0,2.0,2.0,unknown,900000.0,0,1,1,unknown
Berrechid,deroua,False,Maison,132.0,4.0,4.0,unknown,2500000.0,0,1,1,unknown
Berrechid,deroua,False,Maison,380.0,5.0,5.0,unknown,2000000.0,0,1,1,unknown
Berrechid,autre_secteur,True,Maison,103.0,5.0,3.0,unknown,1600000.0,0,1,1,unknown
Berrechid,deroua,False,Maison,102.0,6.0,4.0,unknown,1400000.0,0,1,1,unknown
Khouribga,khouribga,False,Maison,96.0,5.0,3.0,unknown,1600000.0,0,1,1,unknown
Khouribga,khouribga,False,Maison,100.0,4.0,3.0,unknown,1250000.0,0,1,1,unknown
Berrechid,autre_secteur,True,Maison,180.0,2.0,2.0,unknown,700000.0,0,1,1,unknown
Berrechid,sidi_el_aîdi,False,Maison,105.0,4.0,3.0,unknown,830000.0,0,1,1,unknown
Berrechid,el_borouj,False,Maison,140.0,3.0,1.0,unknown,440000.0,0,1,1,unknown
Berrechid,deroua,False,Maison,100.0,2.0,2.0,unknown,2600000.0,0,1,1,unknown
Berrechid,autre_secteur,True,Maison,400.0,10.0,2.0,unknown,2400000.0,0,1,1,unknown
Khouribga,khouribga,False,Maison,62.0,5.0,3.0,unknown,620000.0,0,1,1,unknown
Khouribga,khouribga,False,Maison,120.0,3.0,1.0,unknown,1200000.0,0,1,1,unknown
Khouribga,khouribga,False,Maison,32.0,2.0,1.0,unknown,260000.0,0,1,1,unknown
Berrechid,deroua,False,Maison,56.0,2.0,0.0,unknown,260000.0,0,1,1,unknown
Berrechid,autre_secteur,True,Maison,215.0,3.0,3.0,unknown,2500000.0,0,1,1,unknown
Berrechid,plage_oued_cherrat,False,Maison,80.0,3.0,3.0,unknown,1300000.0,0,1,1,unknown
Khouribga,khouribga,False,Maison,107.0,3.0,3.0,unknown,1500000.0,0,1,1,unknown
Khouribga,khouribga,False,Maison,70.0,3.0,1.0,unknown,230000.0,0,1,1,unknown
Berrechid,karima,False,Maison,100.0,6.0,2.0,unknown,1400000.0,0,1,1,unknown
Berrechid,plage_oued_cherrat,False,Maison,110.0,9.0,3.0,unknown,1350000.0,0,1,1,unknown
Berrechid,ben_ahmed,False,Maison,300.0,8.0,4.0,unknown,990000.0,0,1,1,unknown
Berrechid,oued_zem,False,Maison,160.0,5.0,6.0,unknown,2620000.0,0,1,1,unknown
Berrechid,autre_secteur,True,Maison,125.0,6.0,4.0,unknown,2400000.0,0,1,1,unknown
Berrechid,deroua,False,Maison,340.0,10.0,3.0,unknown,1400000.0,0,1,1,unknown
Berrechid,ouazzane,False,Maison,1000.0,10.0,3.0,unknown,1900000.0,0,1,1,unknown
Berrechid,administratif,False,Maison,300.0,4.0,2.0,unknown,510000.0,0,1,1,unknown
Berrechid,deroua,False,Maison,51.0,2.0,1.0,unknown,300000.0,0,1,1,unknown
Berrechid,hay_al_hassani,False,Maison,100.0,2.0,1.0,unknown,340000.0,0,1,1,unknown
Khouribga,khouribga,False,Maison,108.0,5.0,3.0,unknown,1450000.0,0,1,1,unknown
Youssoufia,youssoufia,False,Maison,50.0,3.0,2.0,unknown,360000.0,0,1,1,unknown
Guercif,guercif,False,Maison,428.0,5.0,5.0,unknown,1950000.0,0,1,1,unknown
Guercif,guercif,False,Maison,130.0,9.0,3.0,unknown,1850000.0,0,1,1,unknown
Guercif,guercif,False,Maison,140.0,5.0,2.0,unknown,1200000.0,0,1,1,unknown
Guercif,guercif,False,Maison,400.0,5.0,2.0,unknown,950000.0,0,1,1,unknown
Guercif,guercif,False,Maison,500.0,3.0,2.0,unknown,1000000.0,0,1,1,unknown
Guercif,guercif,False,Maison,1000.0,2.0,1.0,unknown,1500000.0,0,1,1,unknown
Guercif,guercif,False,Maison,330.0,5.0,3.0,unknown,850000.0,0,1,1,unknown
Guercif,guercif,False,Maison,100.0,2.0,1.0,unknown,900000.0,0,1,1,unknown
Guercif,guercif,False,Maison,111.0,2.0,1.0,unknown,440000.0,0,1,1,unknown
Guercif,al_hoceima,False,Maison,390.0,6.0,3.0,unknown,2350000.0,0,1,1,unknown
Guercif,al_hoceima,False,Maison,150.0,3.0,1.0,unknown,1000000.0,0,1,1,unknown
Guercif,al_hoceima,False,Maison,288.0,3.0,2.0,unknown,1550000.0,0,1,1,unknown
Guercif,al_hoceima,False,Maison,420.0,9.0,4.0,unknown,3800000.0,0,1,1,unknown
Guercif,al_hoceima,False,Maison,100.0,2.0,1.0,unknown,800000.0,0,1,1,unknown
Guercif,taounate,False,Maison,110.0,3.0,2.0,unknown,1300000.0,0,1,1,unknown
Guercif,taounate,False,Maison,120.0,3.0,1.0,unknown,500000.0,0,1,1,unknown
Guercif,taounate,False,Maison,210.0,2.0,2.0,unknown,720000.0,0,1,1,unknown
Guercif,al_hoceima,False,Maison,100.0,8.0,4.0,unknown,1200000.0,0,1,1,unknown
Sidi-kacem,sbata,False,Maison,72.0,6.0,4.0,unknown,140000.0,0,1,1,unknown
Sidi-kacem,sefrou,False,Maison,505.0,6.0,3.0,unknown,1000000.0,0,1,1,unknown
Sidi-kacem,bab_fès,False,Maison,163.0,4.0,2.0,unknown,900000.0,0,1,1,unknown
Casablanca,laimoune,False,Villa,340.0,4.0,4.0,3.0,4320000.0,1,1,1,unknown
Casablanca,californie,False,Villa,1097.0,5.0,5.0,unknown,22000000.0,0,1,1,unknown
Casablanca,aïn_chock,False,Villa,700.0,5.0,5.0,5.0,7800000.0,1,1,1,unknown
Casablanca,sidi_maarouf,False,Villa,540.0,2.0,4.0,unknown,7700000.0,0,1,1,unknown
Casablanca,florida,False,Villa,382.0,5.0,4.0,3.0,5290000.0,1,1,1,unknown
Casablanca,aïn_diab,False,Villa,783.0,4.0,3.0,unknown,24500000.0,0,1,1,unknown
Casablanca,hay_hassani,False,Villa,160.0,5.0,2.0,2.0,4800000.0,1,1,1,unknown
Casablanca,hay_hassani,False,Villa,250.0,5.0,3.0,unknown,3000000.0,0,1,1,unknown
Casablanca,anfa,False,Villa,500.0,4.0,2.0,unknown,9500000.0,0,1,1,unknown
Casablanca,ain_sebaa,False,Villa,704.0,8.0,7.0,unknown,8900000.0,0,1,1,unknown
Casablanca,oulfa,False,Villa,486.0,3.0,4.0,unknown,4600000.0,0,1,1,unknown
Casablanca,californie,False,Villa,2000.0,5.0,5.0,unknown,23000000.0,0,1,1,unknown
Casablanca,hay_laymouna,False,Villa,250.0,4.0,3.0,unknown,4900000.0,0,1,1,unknown
Casablanca,aïn_diab,False,Villa,330.0,5.0,4.0,unknown,7500000.0,0,1,1,unknown
Rabat,hay_riad,False,Villa,613.0,4.0,3.0,unknown,11500000.0,0,1,1,unknown
Rabat,hay_riad,False,Villa,300.0,4.0,4.0,unknown,5900000.0,0,1,1,unknown
Rabat,souissi,False,Villa,2000.0,4.0,4.0,unknown,26000000.0,0,1,1,unknown
Rabat,souissi,False,Villa,3600.0,8.0,7.0,unknown,24000000.0,0,1,1,unknown
Rabat,souissi,False,Villa,2300.0,6.0,6.0,unknown,50000000.0,0,1,1,unknown
Rabat,hay_riad,False,Villa,2267.0,5.0,5.0,unknown,28000000.0,0,1,1,unknown
Rabat,les_ambassadeurs,False,Villa,2011.0,6.0,5.0,unknown,16500000.0,0,1,1,unknown
